NAME                                               VERSION                                             TYPE   
uuid                                               8.3.2                                               npm     
uvu                                                0.5.6                                               npm     
validate-npm-package-license                       3.0.4                                               npm     
validate-npm-package-name                          5.0.0                                               npm     
vfile                                              5.3.7                                               npm     
vfile-message                                      3.1.4                                               npm     
walk-up-path                                       1.0.0                                               npm     
wcwidth                                            1.0.1                                               npm     
which                                              2.0.2                                               npm     
which                                              3.0.0                                               npm     
wide-align                                         1.1.5                                               npm     
wrappy                                             1.0.2                                               npm     
write-file-atomic                                  5.0.0                                               npm     
xtend                                              2.1.2                                               npm     
xz                                                 5.2.9-r0                                            apk     
xz-libs                                            5.2.9-r0                                            apk     
yallist                                            4.0.0                                               npm     
yaml                                               1.10.2                                              npm     
zlib                                               1.2.13-r0                                           apk     
zod                                                3.21.4                                              npm     
zustand                                            4.3.6                                               npm     
zwitch                                             2.0.4                                               npm     
